customer_id,frequency,monetary_total,monetary_avg,monetary_min,monetary_max,monetary_std,recency_days,first_purchase_days,customer_tenure_days,avg_days_between_purchases,is_one_time_buyer,unique_service_count,unique_service_category,unique_location,favorite_category,pct_spent_cosmetic,pct_spent_diagnostic,pct_spent_maintenance,pct_spent_repair,total_offer_received,total_opens,open_rate,total_clicks,click_rate,total_redemptions,redemption_rate,favorite_offer_type,redemptions_bundle,redemptions_credit,redemptions_discount,redemptions_free_service,redemptions_points,redemptions_referral,cluster
06NIA5G48Q,1,113.05,113.05,113.05,113.05,0.0,987,987,0,0.0,1,1,1,1,Repair,0.0,0.0,0.0,1.0,5,1,0.2,1,0.2,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,6
06NNF4BXTN,2,319.97,159.99,116.72,203.25,61.19,87,912,825,412.5,0,2,2,1,Repair,0.0,0.0,0.635,0.365,3,2,0.667,1,0.333,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,8
06NOAAW9G8,3,358.92,119.64,68.23,177.39,54.86,62,942,880,293.3,0,3,2,2,Repair,0.0,0.0,0.494,0.506,10,4,0.4,2,0.2,0,0.0,Credit,0.0,0.0,0.0,0.0,0.0,0.0,1
06NRUPDCMC,1,138.28,138.28,138.28,138.28,0.0,747,747,0,0.0,1,1,1,1,Cosmetic,1.0,0.0,0.0,0.0,3,1,0.333,1,0.333,1,0.333,Discount,0.0,0.0,1.0,0.0,0.0,0.0,5
06NT3HI0H7,1,142.75,142.75,142.75,142.75,0.0,361,361,0,0.0,1,1,1,1,Repair,0.0,0.0,0.0,1.0,2,1,0.5,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,1
06NTN5YPHO,3,370.27,123.42,45.86,178.13,69.03,805,880,75,25.0,0,3,2,2,Maintenance,0.0,0.0,0.605,0.395,2,2,1.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,6
06NUO67BHU,4,367.87,91.97,62.14,166.15,49.91,112,921,809,202.2,0,3,3,1,Diagnostic,0.0,0.34,0.452,0.209,8,2,0.25,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
06NUS6BFO3,7,608.72,86.96,63.05,132.84,23.86,105,1082,977,139.6,0,3,3,4,Diagnostic,0.0,0.609,0.173,0.218,2,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
06NVU7XMHD,5,504.28,100.86,71.77,140.7,32.98,107,969,862,172.4,0,4,4,2,Diagnostic,0.279,0.295,0.163,0.263,2,2,1.0,1,0.5,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,8
06NX1VHYFR,3,294.23,98.08,52.07,162.53,57.49,116,770,654,218.0,0,3,2,3,Maintenance,0.0,0.0,0.729,0.271,2,1,0.5,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
06NXUPFMMT,6,900.22,150.04,123.2,168.3,15.53,45,1056,1011,168.5,0,2,2,2,Cosmetic,0.863,0.0,0.0,0.137,9,4,0.444,1,0.111,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,1
06NXZW0HUK,6,585.67,97.61,41.68,168.94,44.4,114,790,676,112.7,0,5,2,3,Maintenance,0.0,0.0,0.879,0.121,6,5,0.833,2,0.333,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,8
06O0EOOGL4,2,161.99,81.0,78.9,83.09,2.96,299,479,180,90.0,0,1,1,1,Repair,0.0,0.0,0.0,1.0,6,3,0.5,1,0.167,0,0.0,Referral,0.0,0.0,0.0,0.0,0.0,0.0,7
06O15FVRTN,2,253.68,126.84,118.97,134.71,11.13,199,853,654,327.0,0,2,2,1,Cosmetic,0.531,0.0,0.0,0.469,6,5,0.833,1,0.167,0,0.0,Referral,0.0,0.0,0.0,0.0,0.0,0.0,8
06O2RYG926,18,2042.11,113.45,34.38,173.15,37.17,108,1027,919,51.1,0,7,4,7,Repair,0.157,0.034,0.148,0.662,5,3,0.6,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,0
06O2WSRKYW,17,1594.61,93.8,26.01,203.05,62.89,42,1092,1050,61.8,0,7,3,4,Maintenance,0.096,0.093,0.812,0.0,7,4,0.571,1,0.143,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,0
06O5OQTB4R,11,1043.21,94.84,35.67,202.56,48.28,22,980,958,87.1,0,6,3,3,Maintenance,0.0,0.067,0.692,0.241,8,2,0.25,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,0
06O72L6A98,3,192.35,64.12,60.21,66.86,3.47,362,1076,714,238.0,0,1,1,2,Diagnostic,0.0,1.0,0.0,0.0,5,1,0.2,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
06O84WN7MB,6,674.15,112.36,71.19,203.95,49.2,360,924,564,94.0,0,4,2,3,Repair,0.0,0.0,0.452,0.548,8,2,0.25,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
06O8VBFGJT,3,249.72,83.24,68.73,102.02,17.05,630,1082,452,150.7,0,2,2,1,Diagnostic,0.0,0.591,0.409,0.0,3,1,0.333,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,9
06O95I0S8P,2,176.45,88.22,78.41,98.04,13.88,256,408,152,76.0,0,2,2,1,Maintenance,0.0,0.0,0.556,0.444,8,2,0.25,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
06OC5A9WPB,5,400.49,80.1,56.36,110.69,19.97,87,888,801,160.2,0,4,2,2,Repair,0.0,0.0,0.334,0.666,4,2,0.5,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,3
06OG0O36IT,1,63.7,63.7,63.7,63.7,0.0,420,420,0,0.0,1,1,1,1,Diagnostic,0.0,1.0,0.0,0.0,2,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,9
06OH53DAAQ,4,295.72,73.93,36.96,136.43,45.6,215,996,781,195.2,0,3,3,3,Maintenance,0.0,0.267,0.271,0.461,6,2,0.333,1,0.167,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,3
06OIWBBKYY,19,2430.7,127.93,39.34,171.06,39.14,3,970,967,50.9,0,5,4,8,Cosmetic,0.808,0.028,0.016,0.148,4,2,0.5,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,0
06OL00VFRW,6,440.96,73.49,48.94,98.08,16.56,407,987,580,96.7,0,3,2,1,Diagnostic,0.0,0.667,0.333,0.0,3,3,1.0,2,0.667,1,0.333,Bundle,0.0,0.0,0.0,1.0,0.0,0.0,5
06OOKVFFEN,1,162.47,162.47,162.47,162.47,0.0,90,90,0,0.0,1,1,1,1,Maintenance,0.0,0.0,1.0,0.0,10,3,0.3,1,0.1,1,0.1,Credit,0.0,1.0,0.0,0.0,0.0,0.0,1
06OOVABJMA,2,163.02,81.51,74.79,88.23,9.5,286,354,68,34.0,0,2,2,1,Diagnostic,0.0,0.459,0.541,0.0,5,2,0.4,1,0.2,0,0.0,Credit,0.0,0.0,0.0,0.0,0.0,0.0,7
06ORWQ9ZW4,2,205.08,102.54,100.39,104.69,3.04,14,405,391,195.5,0,1,1,2,Maintenance,0.0,0.0,1.0,0.0,3,1,0.333,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
06OWP3463R,4,318.88,79.72,63.71,102.26,16.3,121,988,867,216.8,0,2,2,3,Diagnostic,0.0,0.679,0.321,0.0,3,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
06OXBMCMHR,4,442.85,110.71,44.52,155.86,52.46,16,945,929,232.2,0,4,2,4,Maintenance,0.338,0.0,0.662,0.0,10,3,0.3,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
06OXDQIT0L,7,580.33,82.9,26.42,142.18,46.09,23,966,943,134.7,0,5,3,2,Repair,0.0,0.13,0.203,0.667,7,2,0.286,1,0.143,0,0.0,Referral,0.0,0.0,0.0,0.0,0.0,0.0,3
06OZJVAON4,7,464.03,66.29,52.53,75.44,8.72,40,1029,989,141.3,0,2,2,2,Diagnostic,0.0,0.887,0.113,0.0,3,1,0.333,1,0.333,0,0.0,Points,0.0,0.0,0.0,0.0,0.0,0.0,8
06OZQUD5AN,5,458.41,91.68,60.8,121.13,22.89,141,886,745,149.0,0,4,3,3,Repair,0.0,0.133,0.23,0.637,4,1,0.25,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
06P1Y0KJ8C,5,441.51,88.3,48.24,129.01,36.38,0,874,874,174.8,0,3,2,2,Repair,0.0,0.0,0.109,0.891,10,5,0.5,3,0.3,1,0.1,Free Service,0.0,0.0,0.0,1.0,0.0,0.0,2
06P4OAFX7P,7,701.15,100.16,35.96,193.47,54.1,184,833,649,92.7,0,6,2,4,Maintenance,0.0,0.0,0.692,0.308,2,2,1.0,1,0.5,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,8
06P4XFYVB5,2,109.56,54.78,34.19,75.37,29.12,373,1048,675,337.5,0,2,2,2,Maintenance,0.0,0.688,0.312,0.0,2,1,0.5,1,0.5,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,8
06P9N6M23Z,3,223.77,74.59,32.15,123.22,45.85,817,1042,225,75.0,0,3,2,2,Repair,0.0,0.0,0.144,0.856,7,1,0.143,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,9
06PAGOK8B8,2,203.41,101.71,81.15,122.26,29.07,13,371,358,179.0,0,2,2,1,Maintenance,0.0,0.0,0.399,0.601,9,4,0.444,1,0.111,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,7
06PG16A7K6,5,335.19,67.04,26.61,142.15,47.85,93,863,770,154.0,0,5,2,2,Maintenance,0.424,0.0,0.576,0.0,10,5,0.5,2,0.2,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,3
06PI98R5D6,3,235.0,78.33,73.96,85.94,6.61,331,903,572,190.7,0,1,1,2,Repair,0.0,0.0,0.0,1.0,8,4,0.5,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
06PJ556DKN,13,1763.11,135.62,71.51,203.66,40.43,52,1077,1025,78.8,0,5,4,4,Cosmetic,0.586,0.045,0.329,0.041,7,3,0.429,1,0.143,1,0.143,Discount,0.0,0.0,1.0,0.0,0.0,0.0,0
06PP4W9NU0,11,1510.88,137.35,30.67,186.74,41.58,47,990,943,85.7,0,4,2,3,Cosmetic,0.676,0.0,0.324,0.0,5,2,0.4,1,0.2,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,0
06PR9HLDD0,2,209.39,104.7,82.32,127.07,31.64,154,677,523,261.5,0,2,1,2,Repair,0.0,0.0,0.0,1.0,9,2,0.222,1,0.111,1,0.111,Points,0.0,0.0,0.0,0.0,1.0,0.0,7
06PTB1T0LU,4,428.37,107.09,81.23,141.78,26.92,12,587,575,143.8,0,2,1,3,Repair,0.0,0.0,0.0,1.0,4,1,0.25,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,1
06PUEB7I6B,14,1035.79,73.98,29.02,132.25,31.59,121,967,846,60.4,0,7,4,4,Repair,0.128,0.12,0.146,0.606,4,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,0
06PV1BO0RP,5,329.33,65.87,30.17,145.6,47.95,15,567,552,110.4,0,4,3,1,Maintenance,0.0,0.23,0.327,0.442,3,2,0.667,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,3
06PWAK14TB,5,359.82,71.96,61.3,79.49,7.12,49,1045,996,199.2,0,1,1,1,Diagnostic,0.0,1.0,0.0,0.0,4,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
06PWE3MDNU,2,143.49,71.74,42.08,101.41,41.95,215,1067,852,426.0,0,2,1,2,Maintenance,0.0,0.0,1.0,0.0,3,1,0.333,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
06PXFQT6BX,14,1086.17,77.58,59.78,153.53,23.66,41,1063,1022,73.0,0,4,4,4,Diagnostic,0.141,0.626,0.08,0.153,2,1,0.5,1,0.5,0,0.0,Referral,0.0,0.0,0.0,0.0,0.0,0.0,0
06PXQTVCOV,1,110.67,110.67,110.67,110.67,0.0,140,140,0,0.0,1,1,1,1,Maintenance,0.0,0.0,1.0,0.0,5,3,0.6,2,0.4,1,0.2,Discount,0.0,0.0,1.0,0.0,0.0,0.0,2
06PZH35PHG,2,287.02,143.51,128.99,158.03,20.53,90,94,4,2.0,0,1,1,1,Cosmetic,1.0,0.0,0.0,0.0,9,1,0.111,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,1
06Q0RHYXBF,3,400.58,133.53,75.97,168.25,50.2,539,730,191,63.7,0,2,2,2,Cosmetic,0.81,0.0,0.0,0.19,3,2,0.667,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,6
06Q1LGMRM0,2,111.68,55.84,35.0,76.68,29.47,492,625,133,66.5,0,2,2,1,Diagnostic,0.0,0.687,0.313,0.0,5,2,0.4,1,0.2,0,0.0,Referral,0.0,0.0,0.0,0.0,0.0,0.0,9
06Q2XE684W,2,194.64,97.32,92.02,102.62,7.5,533,933,400,200.0,0,1,1,1,Maintenance,0.0,0.0,1.0,0.0,7,4,0.571,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,9
06Q8DJ4B48,6,530.41,88.4,68.76,147.46,30.04,380,1040,660,110.0,0,2,1,1,Repair,0.0,0.0,0.0,1.0,8,1,0.125,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
06QAINQ5UB,2,122.28,61.14,46.75,75.53,20.35,344,565,221,110.5,0,2,2,2,Maintenance,0.0,0.618,0.382,0.0,6,1,0.167,1,0.167,0,0.0,Credit,0.0,0.0,0.0,0.0,0.0,0.0,7
06QEC84AY2,18,1737.93,96.55,33.74,196.91,55.18,95,1082,987,54.8,0,7,2,5,Maintenance,0.0,0.0,0.928,0.072,7,5,0.714,1,0.143,0,0.0,Credit,0.0,0.0,0.0,0.0,0.0,0.0,0
06QENK2VK5,18,2111.57,117.31,54.89,206.48,43.11,15,819,804,44.7,0,8,4,5,Cosmetic,0.553,0.093,0.261,0.093,8,2,0.25,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,0
06QGRTRTVW,7,535.14,76.45,39.47,136.98,33.32,0,967,967,138.1,0,4,3,1,Maintenance,0.0,0.412,0.332,0.256,8,3,0.375,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,3
06QIL8NZFQ,14,1597.85,114.13,72.57,143.38,24.56,109,1008,899,64.2,0,3,2,5,Repair,0.0,0.0,0.13,0.87,10,4,0.4,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,0
06QILP15PB,4,257.96,64.49,41.87,77.69,15.61,600,1043,443,110.8,0,2,2,2,Repair,0.0,0.0,0.162,0.838,8,3,0.375,3,0.375,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,8
06QISG0M3N,7,511.48,73.07,61.38,80.43,6.68,33,774,741,105.9,0,1,1,4,Diagnostic,0.0,1.0,0.0,0.0,6,4,0.667,1,0.167,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,7
06QJ9YOXA3,3,456.35,152.12,142.64,170.03,15.52,211,703,492,164.0,0,1,1,2,Cosmetic,1.0,0.0,0.0,0.0,9,4,0.444,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,1
06QJMTFAFB,6,558.61,93.1,28.93,171.85,54.85,104,1036,932,155.3,0,5,2,4,Maintenance,0.544,0.0,0.456,0.0,2,1,0.5,1,0.5,1,0.5,Bundle,1.0,0.0,0.0,0.0,0.0,0.0,5
06QLFVSHF2,3,347.08,115.69,40.01,162.07,66.1,410,702,292,97.3,0,2,2,2,Cosmetic,0.885,0.0,0.115,0.0,4,2,0.5,1,0.25,1,0.25,Credit,0.0,1.0,0.0,0.0,0.0,0.0,2
06QPYD6GHB,2,135.97,67.98,61.5,74.47,9.17,172,294,122,61.0,0,2,2,2,Repair,0.0,0.452,0.0,0.548,10,3,0.3,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
06QQYFM5P5,5,549.65,109.93,78.11,138.92,29.21,321,1044,723,144.6,0,3,2,1,Repair,0.0,0.144,0.0,0.856,8,4,0.5,2,0.25,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,8
06QRSYERGR,2,319.07,159.54,155.02,164.05,6.39,243,607,364,182.0,0,1,1,2,Cosmetic,1.0,0.0,0.0,0.0,4,1,0.25,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,1
06QS9B1K1R,5,350.08,70.02,46.36,89.88,15.7,168,598,430,86.0,0,3,3,2,Repair,0.0,0.216,0.132,0.652,7,2,0.286,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
06QVAH9BVS,5,600.26,120.05,36.09,167.41,50.68,112,757,645,129.0,0,3,3,3,Cosmetic,0.751,0.0,0.06,0.189,5,4,0.8,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,3
06QXZASYH4,7,606.63,86.66,64.59,157.17,31.89,81,1042,961,137.3,0,3,3,2,Diagnostic,0.259,0.597,0.144,0.0,3,2,0.667,1,0.333,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,8
06R4932Z9R,8,870.79,108.85,69.58,174.71,42.43,74,1014,940,117.5,0,4,3,4,Repair,0.198,0.0,0.201,0.602,5,3,0.6,1,0.2,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,3
06R68WWCCQ,13,906.66,69.74,35.47,86.38,12.25,22,1047,1025,78.8,0,3,3,4,Diagnostic,0.0,0.866,0.039,0.095,10,6,0.6,2,0.2,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,3
06R7EYE9O2,4,290.6,72.65,44.35,111.52,28.09,36,768,732,183.0,0,3,3,2,Diagnostic,0.0,0.464,0.153,0.384,7,1,0.143,1,0.143,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,4
06R84HLCJQ,1,44.35,44.35,44.35,44.35,0.0,586,586,0,0.0,1,1,1,1,Maintenance,0.0,0.0,1.0,0.0,6,3,0.5,1,0.167,0,0.0,Credit,0.0,0.0,0.0,0.0,0.0,0.0,9
06R9SUQ2JY,7,795.07,113.58,73.38,148.32,27.03,193,860,667,95.3,0,2,1,4,Repair,0.0,0.0,0.0,1.0,8,2,0.25,1,0.125,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,1
06RA7IKRJ6,1,171.46,171.46,171.46,171.46,0.0,452,452,0,0.0,1,1,1,1,Cosmetic,1.0,0.0,0.0,0.0,7,2,0.286,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,6
06RD40U6ZP,1,89.3,89.3,89.3,89.3,0.0,548,548,0,0.0,1,1,1,1,Repair,0.0,0.0,0.0,1.0,10,3,0.3,1,0.1,1,0.1,Free Service,0.0,0.0,0.0,1.0,0.0,0.0,9
06RDFTH1NO,4,420.43,105.11,45.19,157.08,48.86,141,798,657,164.2,0,4,2,3,Maintenance,0.0,0.0,0.692,0.308,7,1,0.143,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
06RFMAHRJW,3,268.97,89.66,71.61,122.04,28.11,77,845,768,256.0,0,3,2,2,Repair,0.0,0.266,0.0,0.734,7,5,0.714,3,0.429,1,0.143,Discount,0.0,0.0,1.0,0.0,0.0,0.0,2
06RFZLEVUJ,4,291.53,72.88,46.43,100.19,22.19,165,729,564,141.0,0,3,2,2,Maintenance,0.0,0.497,0.503,0.0,10,3,0.3,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
06RJZPYYTA,1,138.7,138.7,138.7,138.7,0.0,702,702,0,0.0,1,1,1,1,Repair,0.0,0.0,0.0,1.0,2,1,0.5,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,6
06ROHBGUXC,2,120.45,60.22,51.97,68.48,11.67,319,406,87,43.5,0,2,2,1,Diagnostic,0.0,0.569,0.431,0.0,6,2,0.333,1,0.167,0,0.0,Referral,0.0,0.0,0.0,0.0,0.0,0.0,7
06RPNCLOES,2,70.81,35.4,30.21,40.6,7.35,726,987,261,130.5,0,2,1,2,Maintenance,0.0,0.0,1.0,0.0,2,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,9
06RXTPYPRO,6,716.11,119.35,28.61,165.99,56.47,455,947,492,82.0,0,4,3,3,Cosmetic,0.631,0.097,0.272,0.0,6,1,0.167,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
06RZ00HWZ8,10,571.76,57.18,25.58,108.93,27.36,77,993,916,91.6,0,4,1,2,Maintenance,0.0,0.0,1.0,0.0,3,2,0.667,1,0.333,0,0.0,Referral,0.0,0.0,0.0,0.0,0.0,0.0,8
06RZL9IFV4,15,1158.71,77.25,51.79,171.78,27.48,149,993,844,56.3,0,4,3,4,Diagnostic,0.148,0.669,0.183,0.0,4,2,0.5,1,0.25,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,0
06RZS40ZCM,6,541.56,90.26,38.51,200.05,58.79,177,862,685,114.2,0,4,1,3,Maintenance,0.0,0.0,1.0,0.0,5,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
06S3O5FXJO,7,957.28,136.75,85.44,166.33,26.56,35,1077,1042,148.9,0,2,2,3,Cosmetic,0.911,0.0,0.0,0.089,8,3,0.375,1,0.125,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,1
06S7GQC3F4,7,896.96,128.14,27.87,165.76,46.02,72,1094,1022,146.0,0,4,3,3,Cosmetic,0.477,0.0,0.216,0.307,10,5,0.5,1,0.1,1,0.1,Referral,0.0,0.0,0.0,0.0,0.0,1.0,3
06S8OK9BAQ,3,398.14,132.71,69.69,170.14,54.9,374,647,273,91.0,0,2,2,3,Cosmetic,0.825,0.0,0.0,0.175,7,2,0.286,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,1
06S9B8NXBB,1,155.62,155.62,155.62,155.62,0.0,949,949,0,0.0,1,1,1,1,Maintenance,0.0,0.0,1.0,0.0,9,2,0.222,2,0.222,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,6
06SBJ4T08S,2,245.42,122.71,122.16,123.26,0.78,440,844,404,202.0,0,1,1,1,Repair,0.0,0.0,0.0,1.0,6,4,0.667,2,0.333,0,0.0,Credit,0.0,0.0,0.0,0.0,0.0,0.0,8
06SDMJZSDG,3,251.38,83.79,48.22,133.21,44.15,119,845,726,242.0,0,3,3,2,Maintenance,0.0,0.278,0.192,0.53,3,1,0.333,1,0.333,1,0.333,Discount,0.0,0.0,1.0,0.0,0.0,0.0,5
06SDXKANOK,5,435.21,87.04,44.3,162.64,46.15,668,1083,415,83.0,0,4,2,4,Maintenance,0.0,0.305,0.695,0.0,7,4,0.571,2,0.286,0,0.0,Referral,0.0,0.0,0.0,0.0,0.0,0.0,8
06SF80PNVX,2,70.52,35.26,26.8,43.72,11.96,71,513,442,221.0,0,2,1,1,Maintenance,0.0,0.0,1.0,0.0,4,1,0.25,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
06SF8H97KT,3,296.69,98.9,43.58,188.99,78.7,81,1003,922,307.3,0,3,2,1,Maintenance,0.0,0.216,0.784,0.0,6,3,0.5,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
06SGZYL0GK,4,284.14,71.04,63.0,78.42,6.31,76,1084,1008,252.0,0,1,1,3,Diagnostic,0.0,1.0,0.0,0.0,3,2,0.667,1,0.333,1,0.333,Credit,0.0,1.0,0.0,0.0,0.0,0.0,5
06SH4MJOPC,6,891.68,148.61,116.16,169.55,19.15,1,913,912,152.0,0,2,2,1,Cosmetic,0.707,0.0,0.0,0.293,6,2,0.333,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,1
06SIETKJM5,4,486.21,121.55,51.84,201.17,72.71,66,855,789,197.2,0,4,3,1,Maintenance,0.339,0.0,0.52,0.141,8,2,0.25,1,0.125,1,0.125,Free Service,0.0,0.0,0.0,1.0,0.0,0.0,3
06SN4A2QRM,14,1286.63,91.9,35.53,148.9,37.09,190,1022,832,59.4,0,5,3,3,Repair,0.0,0.113,0.129,0.759,7,5,0.714,2,0.286,0,0.0,Credit,0.0,0.0,0.0,0.0,0.0,0.0,0
06SORSLH6S,5,656.62,131.32,43.79,164.78,50.78,436,962,526,105.2,0,2,2,2,Cosmetic,0.933,0.0,0.067,0.0,2,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
06SP5PVK26,7,683.24,97.61,25.59,182.25,49.26,87,715,628,89.7,0,5,1,2,Maintenance,0.0,0.0,1.0,0.0,10,7,0.7,2,0.2,0,0.0,Credit,0.0,0.0,0.0,0.0,0.0,0.0,3
06SR8ASHHO,2,133.63,66.82,44.22,89.41,31.95,610,900,290,145.0,0,2,1,1,Maintenance,0.0,0.0,1.0,0.0,4,1,0.25,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,9
06SS4DA1Z5,4,429.02,107.26,30.27,163.9,59.63,101,1046,945,236.2,0,4,3,3,Repair,0.382,0.0,0.071,0.547,2,1,0.5,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,3
06STHDMLSJ,10,1075.45,107.54,29.24,167.03,43.46,5,1067,1062,106.2,0,6,4,4,Cosmetic,0.671,0.067,0.198,0.064,3,2,0.667,1,0.333,0,0.0,Credit,0.0,0.0,0.0,0.0,0.0,0.0,0
06SUOQ2UCY,15,1331.53,88.77,49.6,156.23,34.19,162,1039,877,58.5,0,5,4,3,Diagnostic,0.117,0.435,0.15,0.298,8,1,0.125,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,0
06SVDHB62T,2,96.74,48.37,45.67,51.07,3.82,129,1051,922,461.0,0,2,1,1,Maintenance,0.0,0.0,1.0,0.0,10,3,0.3,2,0.2,0,0.0,Credit,0.0,0.0,0.0,0.0,0.0,0.0,7
06SVI0OXP4,4,398.27,99.57,37.88,123.21,41.33,271,1088,817,204.2,0,2,2,2,Repair,0.0,0.0,0.095,0.905,5,2,0.4,1,0.2,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,7
06SWE9JFC9,2,195.25,97.62,78.34,116.91,27.27,669,936,267,133.5,0,2,1,1,Repair,0.0,0.0,0.0,1.0,6,3,0.5,1,0.167,0,0.0,Points,0.0,0.0,0.0,0.0,0.0,0.0,9
